no  date                                dataset modelname  dropout optimizer learningrate decay    epochs  testloss  testaccuracy  trainloss  trainaccuracy
33  2020-02-24 21:30:55.565348+00:00    mnist       cnn     0.05      adam        0.0010  0.00010       5  0.030191        0.9901   0.019792       0.993617
34  2020-02-24 21:30:55.565348+00:00    mnist       cnn     0.05      adam        0.0010  0.00010       5  0.037335        0.9888   0.013979       0.995667
35  2020-02-25 00:16:20.475756+00:00    mnist       cnn     0.25      adam        0.0100  0.00100       5  0.053634        0.9839   0.144995       0.956533
36  2020-02-25 00:16:20.475756+00:00    mnist       cnn     0.25      adam        0.0100  0.00100       5  0.041768        0.9867   0.056567       0.983000
37  2020-02-25 00:16:20.475756+00:00    mnist       cnn     0.25      adam        0.0100  0.00100       5  0.035610        0.9887   0.033665       0.989300
38  2020-02-25 00:16:20.475756+00:00    mnist       cnn     0.25      adam        0.0100  0.00100       5  0.039099        0.9891   0.024040       0.992517
39  2020-02-25 00:16:20.475756+00:00    mnist       cnn     0.25      adam        0.0100  0.00100       5  0.041338        0.9886   0.017317       0.994567
40  2020-02-25 00:45:27.619197+00:00  fashion     basic     0.25      adam        0.0100  0.00001       5  0.524153        0.8155   0.667843       0.755900
41  2020-02-25 00:45:27.619197+00:00  fashion     basic     0.25      adam        0.0100  0.00001       5  0.535395        0.8310   0.594791       0.787050
42  2020-02-25 00:45:27.619197+00:00  fashion     basic     0.25      adam        0.0100  0.00001       5  0.551460        0.8121   0.563183       0.798783
43  2020-02-25 00:45:27.619197+00:00  fashion     basic     0.25      adam        0.0100  0.00001       5  0.494654        0.8309   0.543147       0.805850
44  2020-02-25 00:45:27.619197+00:00  fashion     basic     0.25      adam        0.0100  0.00001       5  0.457066        0.8456   0.541397       0.804717
45  2020-02-24 21:57:43.709852+00:00    mnist       cnn     0.10      adam        0.0001  0.00100       5  0.199310        0.9453   0.402040       0.894317
46  2020-02-24 21:57:43.709852+00:00    mnist       cnn     0.10      adam        0.0001  0.00100       5  0.156605        0.9555   0.199716       0.942933
47  2020-02-24 21:57:43.709852+00:00    mnist       cnn     0.10      adam        0.0001  0.00100       5  0.136219        0.9626   0.165976       0.951883
48  2020-02-24 21:57:43.709852+00:00    mnist       cnn     0.10      adam        0.0001  0.00100       5  0.123218        0.9647   0.148359       0.958467
49  2020-02-24 21:57:43.709852+00:00    mnist       cnn     0.10      adam        0.0001  0.00100       5  0.114937        0.9671   0.136557       0.961967
50  2020-02-24 21:46:05.612191+00:00    mnist       cnn     0.05      adam        0.0100  0.00100       5  0.036426        0.9890   0.015701       0.994883
51  2020-02-24 21:46:05.612191+00:00    mnist       cnn     0.05      adam        0.0100  0.00100       5  0.042979        0.9890   0.004504       0.998633
52  2020-02-24 21:46:05.612191+00:00    mnist       cnn     0.05      adam        0.0100  0.00100       5  0.039660        0.9871   0.033576       0.989617
53  2020-02-24 21:46:05.612191+00:00    mnist       cnn     0.05      adam        0.0100  0.00100       5  0.050174        0.9847   0.110285       0.966767
54  2020-02-24 21:46:05.612191+00:00    mnist       cnn     0.05      adam        0.0100  0.00100       5  0.042069        0.9887   0.008301       0.997367
55  2020-02-24 20:48:08.541425+00:00    mnist     basic     0.15      adam        0.0010  0.00010       5  0.137004        0.9580   0.285437       0.918183
56  2020-02-24 20:48:08.541425+00:00    mnist     basic     0.15      adam        0.0010  0.00010       5  0.107934        0.9672   0.136073       0.959983
57  2020-02-24 20:48:08.541425+00:00    mnist     basic     0.15      adam        0.0010  0.00010       5  0.087149        0.9746   0.101499       0.969417
58  2020-02-24 20:48:08.541425+00:00    mnist     basic     0.15      adam        0.0010  0.00010       5  0.076923        0.9775   0.080984       0.976250
59  2020-02-24 20:48:08.541425+00:00    mnist     basic     0.15      adam        0.0010  0.00010       5  0.074373        0.9783   0.068692       0.979033
60  2020-02-24 22:01:33.496623+00:00    mnist       cnn     0.10      adam        0.0010  0.00001       5  0.057641        0.9813   0.136607       0.959067
61  2020-02-24 22:01:33.496623+00:00    mnist       cnn     0.10      adam        0.0010  0.00001       5  0.039084        0.9875   0.048109       0.984683
62  2020-02-24 22:01:33.496623+00:00    mnist       cnn     0.10      adam        0.0010  0.00001       5  0.032388        0.9902   0.031767       0.989733
63  2020-02-24 22:01:33.496623+00:00    mnist       cnn     0.10      adam        0.0010  0.00001       5  0.035097        0.9887   0.023111       0.992450
64  2020-02-24 22:01:33.496623+00:00    mnist       cnn     0.10      adam        0.0010  0.00001       5  0.033465        0.9894   0.016453       0.994800
65  2020-02-25 07:51:07.381817+00:00  fashion       cnn     0.15      adam        0.0010  0.00001       5  0.326462        0.8815   0.429032       0.846383
66  2020-02-25 07:51:07.381817+00:00  fashion       cnn     0.15      adam        0.0010  0.00001       5  0.288161        0.8920   0.295406       0.892250
67  2020-02-25 07:51:07.381817+00:00  fashion       cnn     0.15      adam        0.0010  0.00001       5  0.275441        0.8968   0.253702       0.906483
68  2020-02-25 07:51:07.381817+00:00  fashion       cnn     0.15      adam        0.0010  0.00001       5  0.258000        0.9045   0.223678       0.917533
69  2020-02-25 07:51:07.381817+00:00  fashion       cnn     0.15      adam        0.0010  0.00001       5  0.248441        0.9106   0.198036       0.925800
70  2020-02-24 21:49:58.456681+00:00    mnist       cnn     0.10      adam        0.0001  0.00001       5  0.161523        0.9545   0.378125       0.897700
71  2020-02-24 21:49:58.456681+00:00    mnist       cnn     0.10      adam        0.0001  0.00001       5  0.100882        0.9708   0.143692       0.958317
72  2020-02-24 21:49:58.456681+00:00    mnist       cnn     0.10      adam        0.0001  0.00001       5  0.074341        0.9772   0.096917       0.972417
73  2020-02-24 21:49:58.456681+00:00    mnist       cnn     0.10      adam        0.0001  0.00001       5  0.054810        0.9828   0.073708       0.978833
74  2020-02-24 21:49:58.456681+00:00    mnist       cnn     0.10      adam        0.0001  0.00001       5  0.049484        0.9836   0.060972       0.982367
75  2020-02-25 00:21:17.988583+00:00  fashion     basic     0.05      adam        0.0100  0.00001       5  0.489624        0.8315   0.561373       0.798917
76  2020-02-25 00:21:17.988583+00:00  fashion     basic     0.05      adam        0.0100  0.00001       5  0.508823        0.8223   0.479469       0.826083
77  2020-02-25 00:21:17.988583+00:00  fashion     basic     0.05      adam        0.0100  0.00001       5  0.500472        0.8290   0.455083       0.836367
78  2020-02-25 00:21:17.988583+00:00  fashion     basic     0.05      adam        0.0100  0.00001       5  0.453827        0.8457   0.440134       0.838367
79  2020-02-25 00:21:17.988583+00:00  fashion     basic     0.05      adam        0.0100  0.00001       5  0.433891        0.8534   0.420880       0.848350
80  2020-02-24 22:45:47.122061+00:00    mnist       cnn     0.15      adam        0.0010  0.00100       5  0.050695        0.9842   0.148307       0.955517
81  2020-02-24 22:45:47.122061+00:00    mnist       cnn     0.15      adam        0.0010  0.00100       5  0.039890        0.9875   0.053462       0.983700
82  2020-02-24 22:45:47.122061+00:00    mnist       cnn     0.15      adam        0.0010  0.00100       5  0.033005        0.9884   0.036689       0.989017
83  2020-02-24 22:45:47.122061+00:00    mnist       cnn     0.15      adam        0.0010  0.00100       5  0.030978        0.9899   0.029133       0.991433
84  2020-02-24 22:45:47.122061+00:00    mnist       cnn     0.15      adam        0.0010  0.00100       5  0.028979        0.9901   0.024575       0.992950
85  2020-02-25 10:13:31.769466+00:00  fashion       cnn     0.25      adam        0.0010  0.00001       5  0.344346        0.8766   0.465645       0.833133
86  2020-02-25 10:13:31.769466+00:00  fashion       cnn     0.25      adam        0.0010  0.00001       5  0.306864        0.8868   0.319367       0.885667
87  2020-02-25 10:13:31.769466+00:00  fashion       cnn     0.25      adam        0.0010  0.00001       5  0.290908        0.8964   0.276865       0.899033
88  2020-02-25 10:13:31.769466+00:00  fashion       cnn     0.25      adam        0.0010  0.00001       5  0.267086        0.9033   0.250185       0.907933
89  2020-02-25 10:13:31.769466+00:00  fashion       cnn     0.25      adam        0.0010  0.00001       5  0.254120        0.9090   0.225207       0.916433
90  2020-02-25 07:09:35.336506+00:00  fashion       cnn     0.05      adam        0.0100  0.00100       5  0.326695        0.8791   0.394419       0.858217
91  2020-02-25 07:09:35.336506+00:00  fashion       cnn     0.05      adam        0.0100  0.00100       5  0.286599        0.8988   0.261472       0.902567
92  2020-02-25 07:09:35.336506+00:00  fashion       cnn     0.05      adam        0.0100  0.00100       5  0.281651        0.9002   0.213051       0.919483
93  2020-02-25 07:09:35.336506+00:00  fashion       cnn     0.05      adam        0.0100  0.00100       5  0.291894        0.9039   0.182577       0.931317
94  2020-02-25 07:09:35.336506+00:00  fashion       cnn     0.05      adam        0.0100  0.00100       5  0.292330        0.9043   0.158015       0.939283
95  2020-02-25 10:26:23.366066+00:00  fashion       cnn     0.25      adam        0.0100  0.00010       5  0.376109        0.8602   0.466258       0.832317
96  2020-02-25 10:26:23.366066+00:00  fashion       cnn     0.25      adam        0.0100  0.00010       5  0.347881        0.8710   0.359374       0.868917
97  2020-02-25 10:26:23.366066+00:00  fashion       cnn     0.25      adam        0.0100  0.00010       5  0.348352        0.8775   0.324398       0.880600
98  2020-02-25 10:26:23.366066+00:00  fashion       cnn     0.25      adam        0.0100  0.00010       5  0.357110        0.8840   0.296252       0.890300
99  2020-02-25 10:26:23.366066+00:00  fashion       cnn     0.25      adam        0.0100  0.00010       5  0.359128        0.8816   0.272902       0.896833
100 2020-02-24 20:33:45.958719+00:00    mnist     basic     0.05      adam        0.0010  0.00010       5  0.137363        0.9594   0.262321       0.925067
101 2020-02-24 20:33:45.958719+00:00    mnist     basic     0.05      adam        0.0010  0.00010       5  0.095431        0.9702   0.120317       0.964633
102 2020-02-24 20:33:45.958719+00:00    mnist     basic     0.05      adam        0.0010  0.00010       5  0.089248        0.9717   0.085962       0.974933
103 2020-02-24 20:33:45.958719+00:00    mnist     basic     0.05      adam        0.0010  0.00010       5  0.076134        0.9771   0.065804       0.980167
104 2020-02-24 20:33:45.958719+00:00    mnist     basic     0.05      adam        0.0010  0.00010       5  0.069547        0.9787   0.053624       0.983817
105 2020-02-24 20:41:11.589965+00:00    mnist     basic     0.10      adam        0.0100  0.00001       5  0.175293        0.9490   0.277421       0.917533
106 2020-02-24 20:41:11.589965+00:00    mnist     basic     0.10      adam        0.0100  0.00001       5  0.170356        0.9566   0.204183       0.942967
107 2020-02-24 20:41:11.589965+00:00    mnist     basic     0.10      adam        0.0100  0.00001       5  0.169150        0.9537   0.182983       0.949550
108 2020-02-24 20:41:11.589965+00:00    mnist     basic     0.10      adam        0.0100  0.00001       5  0.176340        0.9602   0.166511       0.955550
109 2020-02-24 20:41:11.589965+00:00    mnist     basic     0.10      adam        0.0100  0.00001       5  0.180901        0.9616   0.157894       0.957667
110 2020-02-24 21:53:52.073813+00:00    mnist       cnn     0.10      adam        0.0001  0.00010       5  0.153091        0.9550   0.366738       0.900900
111 2020-02-24 21:53:52.073813+00:00    mnist       cnn     0.10      adam        0.0001  0.00010       5  0.096225        0.9718   0.141217       0.958350
112 2020-02-24 21:53:52.073813+00:00    mnist       cnn     0.10      adam        0.0001  0.00010       5  0.081516        0.9743   0.097987       0.972433
113 2020-02-24 21:53:52.073813+00:00    mnist       cnn     0.10      adam        0.0001  0.00010       5  0.061510        0.9798   0.076316       0.978250
114 2020-02-24 21:53:52.073813+00:00    mnist       cnn     0.10      adam        0.0001  0.00010       5  0.052504        0.9829   0.064045       0.981733
115 2020-02-24 23:21:03.037026+00:00    mnist       cnn     0.20      adam        0.0010  0.00100       5  0.057955        0.9815   0.154006       0.953267
116 2020-02-24 23:21:03.037026+00:00    mnist       cnn     0.20      adam        0.0010  0.00100       5  0.038298        0.9868   0.058427       0.982050
117 2020-02-24 23:21:03.037026+00:00    mnist       cnn     0.20      adam        0.0010  0.00100       5  0.035558        0.9878   0.042061       0.987600
118 2020-02-24 23:21:03.037026+00:00    mnist       cnn     0.20      adam        0.0010  0.00100       5  0.031483        0.9887   0.033740       0.990033
119 2020-02-24 23:21:03.037026+00:00    mnist       cnn     0.20      adam        0.0010  0.00100       5  0.030827        0.9898   0.028259       0.991617
120 2020-02-24 21:34:41.950490+00:00    mnist       cnn     0.05      adam        0.0010  0.00100       5  0.050432        0.9831   0.138525       0.958850
121 2020-02-24 21:34:41.950490+00:00    mnist       cnn     0.05      adam        0.0010  0.00100       5  0.036211        0.9887   0.047448       0.985433
122 2020-02-24 21:34:41.950490+00:00    mnist       cnn     0.05      adam        0.0010  0.00100       5  0.032843        0.9893   0.033045       0.990167
123 2020-02-24 21:34:41.950490+00:00    mnist       cnn     0.05      adam        0.0010  0.00100       5  0.031044        0.9902   0.025932       0.992417
124 2020-02-24 21:34:41.950490+00:00    mnist       cnn     0.05      adam        0.0010  0.00100       5  0.032223        0.9894   0.020902       0.993883
125 2020-02-25 00:54:11.883829+00:00  fashion       cnn     0.05      adam        0.0001  0.00010       5  0.458593        0.8376   0.594638       0.795733
126 2020-02-25 00:54:11.883829+00:00  fashion       cnn     0.05      adam        0.0001  0.00010       5  0.412454        0.8492   0.411669       0.855517
127 2020-02-25 00:54:11.883829+00:00  fashion       cnn     0.05      adam        0.0001  0.00010       5  0.370967        0.8673   0.369681       0.870083
128 2020-02-25 00:54:11.883829+00:00  fashion       cnn     0.05      adam        0.0001  0.00010       5  0.353121        0.8773   0.344107       0.879217
129 2020-02-25 00:54:11.883829+00:00  fashion       cnn     0.05      adam        0.0001  0.00010       5  0.344236        0.8771   0.326501       0.884750
130 2020-02-25 00:40:00.436537+00:00  fashion     basic     0.20      adam        0.0100  0.00010       5  0.504319        0.8230   0.620773       0.776183
131 2020-02-25 00:40:00.436537+00:00  fashion     basic     0.20      adam        0.0100  0.00010       5  0.477142        0.8438   0.531405       0.806817
132 2020-02-25 00:40:00.436537+00:00  fashion     basic     0.20      adam        0.0100  0.00010       5  0.485429        0.8199   0.493174       0.819933
133 2020-02-25 00:40:00.436537+00:00  fashion     basic     0.20      adam        0.0100  0.00010       5  0.439401        0.8442   0.466915       0.830017
134 2020-02-25 00:40:00.436537+00:00  fashion     basic     0.20      adam        0.0100  0.00010       5  0.419111        0.8502   0.448845       0.836100
135 2020-02-25 07:44:40.795111+00:00  fashion       cnn     0.15      adam        0.0001  0.00010       5  0.449061        0.8443   0.600654       0.795867
136 2020-02-25 07:44:40.795111+00:00  fashion       cnn     0.15      adam        0.0001  0.00010       5  0.388239        0.8649   0.412923       0.855133
137 2020-02-25 07:44:40.795111+00:00  fashion       cnn     0.15      adam        0.0001  0.00010       5  0.375149        0.8663   0.370305       0.869767
138 2020-02-25 07:44:40.795111+00:00  fashion       cnn     0.15      adam        0.0001  0.00010       5  0.354632        0.8711   0.343896       0.877883
139 2020-02-25 07:44:40.795111+00:00  fashion       cnn     0.15      adam        0.0001  0.00010       5  0.344823        0.8769   0.327782       0.884450
140 2020-02-24 15:24:04.683569+00:00    mnist     basic     0.10      adam        0.0001  0.00010       5  0.332063        0.9126   0.658225       0.827000
141 2020-02-24 15:24:04.683569+00:00    mnist     basic     0.10      adam        0.0001  0.00010       5  0.266164        0.9266   0.321935       0.910433
142 2020-02-24 15:24:04.683569+00:00    mnist     basic     0.10      adam        0.0001  0.00010       5  0.232921        0.9345   0.271323       0.924300
143 2020-02-24 15:24:04.683569+00:00    mnist     basic     0.10      adam        0.0001  0.00010       5  0.211828        0.9388   0.241389       0.932467
144 2020-02-24 15:24:04.683569+00:00    mnist     basic     0.10      adam        0.0001  0.00010       5  0.197346        0.9428   0.221032       0.937600
145 2020-02-24 20:46:05.510423+00:00    mnist     basic     0.15      adam        0.0001  0.00010       5  0.337311        0.9098   0.687094       0.820600
146 2020-02-24 20:46:05.510423+00:00    mnist     basic     0.15      adam        0.0001  0.00010       5  0.271209        0.9230   0.341572       0.904367
147 2020-02-24 20:46:05.510423+00:00    mnist     basic     0.15      adam        0.0001  0.00010       5  0.239628        0.9306   0.287047       0.919683
148 2020-02-24 20:46:05.510423+00:00    mnist     basic     0.15      adam        0.0001  0.00010       5  0.218244        0.9373   0.255658       0.928417
149 2020-02-24 20:46:05.510423+00:00    mnist     basic     0.15      adam        0.0001  0.00010       5  0.201567        0.9433   0.234484       0.933850
150 2020-02-24 22:34:16.609535+00:00    mnist       cnn     0.15      adam        0.0001  0.00100       5  0.207317        0.9414   0.424002       0.884400
151 2020-02-24 22:34:16.609535+00:00    mnist       cnn     0.15      adam        0.0001  0.00100       5  0.164576        0.9525   0.217549       0.936867
152 2020-02-24 22:34:16.609535+00:00    mnist       cnn     0.15      adam        0.0001  0.00100       5  0.140858        0.9604   0.180903       0.947100
153 2020-02-24 22:34:16.609535+00:00    mnist       cnn     0.15      adam        0.0001  0.00100       5  0.128608        0.9629   0.160818       0.953783
154 2020-02-24 22:34:16.609535+00:00    mnist       cnn     0.15      adam        0.0001  0.00100       5  0.119493        0.9654   0.147782       0.957900
155 2020-02-24 20:52:51.600926+00:00    mnist     basic     0.20      adam        0.0001  0.00100       5  0.412215        0.8990   0.771546       0.797950
156 2020-02-24 20:52:51.600926+00:00    mnist     basic     0.20      adam        0.0001  0.00100       5  0.346725        0.9107   0.435513       0.880517
157 2020-02-24 20:52:51.600926+00:00    mnist     basic     0.20      adam        0.0001  0.00100       5  0.321114        0.9161   0.389674       0.892900
158 2020-02-24 20:52:51.600926+00:00    mnist     basic     0.20      adam        0.0001  0.00100       5  0.306368        0.9196   0.363985       0.898567
159 2020-02-24 20:52:51.600926+00:00    mnist     basic     0.20      adam        0.0001  0.00100       5  0.296233        0.9223   0.350886       0.901417
160 2020-02-25 00:23:19.450136+00:00  fashion     basic     0.10      adam        0.0001  0.00001       5  0.547395        0.8163   0.757288       0.750500
161 2020-02-25 00:23:19.450136+00:00  fashion     basic     0.10      adam        0.0001  0.00001       5  0.487253        0.8325   0.508173       0.827367
162 2020-02-25 00:23:19.450136+00:00  fashion     basic     0.10      adam        0.0001  0.00001       5  0.455922        0.8394   0.456143       0.842850
163 2020-02-25 00:23:19.450136+00:00  fashion     basic     0.10      adam        0.0001  0.00001       5  0.427838        0.8492   0.423990       0.851117
164 2020-02-25 00:23:19.450136+00:00  fashion     basic     0.10      adam        0.0001  0.00001       5  0.422491        0.8507   0.402480       0.858267
165 2020-02-24 22:15:13.295835+00:00    mnist       cnn     0.10      adam        0.0100  0.00001       5  0.081170        0.9742   0.148095       0.955767
166 2020-02-24 22:15:13.295835+00:00    mnist       cnn     0.10      adam        0.0100  0.00001       5  0.078664        0.9794   0.088210       0.975317
167 2020-02-24 22:15:13.295835+00:00    mnist       cnn     0.10      adam        0.0100  0.00001       5  0.098378        0.9726   0.077503       0.978650
168 2020-02-24 22:15:13.295835+00:00    mnist       cnn     0.10      adam        0.0100  0.00001       5  0.095814        0.9748   0.070898       0.981350
169 2020-02-24 22:15:13.295835+00:00    mnist       cnn     0.10      adam        0.0100  0.00001       5  0.097876        0.9812   0.056971       0.985350
170 2020-02-24 22:41:53.860172+00:00    mnist       cnn     0.15      adam        0.0010  0.00010       5  0.044542        0.9860   0.142728       0.956383
171 2020-02-24 22:41:53.860172+00:00    mnist       cnn     0.15      adam        0.0010  0.00010       5  0.039842        0.9858   0.050455       0.984633
172 2020-02-24 22:41:53.860172+00:00    mnist       cnn     0.15      adam        0.0010  0.00010       5  0.034680        0.9886   0.031674       0.990200
173 2020-02-24 22:41:53.860172+00:00    mnist       cnn     0.15      adam        0.0010  0.00010       5  0.039432        0.9864   0.022745       0.992800
174 2020-02-24 22:41:53.860172+00:00    mnist       cnn     0.15      adam        0.0010  0.00010       5  0.033609        0.9895   0.016536       0.994950
175 2020-02-25 09:50:40.891925+00:00  fashion       cnn     0.20      adam        0.0010  0.00100       5  0.339855        0.8787   0.447101       0.841767
176 2020-02-25 09:50:40.891925+00:00  fashion       cnn     0.20      adam        0.0010  0.00100       5  0.305567        0.8860   0.311667       0.889350
177 2020-02-25 09:50:40.891925+00:00  fashion       cnn     0.20      adam        0.0010  0.00100       5  0.281046        0.8974   0.276505       0.900883
178 2020-02-25 09:50:40.891925+00:00  fashion       cnn     0.20      adam        0.0010  0.00100       5  0.278703        0.8979   0.256129       0.907550
179 2020-02-25 09:50:40.891925+00:00  fashion       cnn     0.20      adam        0.0010  0.00100       5  0.270699        0.9016   0.242829       0.911733
180 2020-02-25 09:37:32.672196+00:00  fashion       cnn     0.20      adam        0.0001  0.00010       5  0.462179        0.8324   0.613247       0.792783
181 2020-02-25 09:37:32.672196+00:00  fashion       cnn     0.20      adam        0.0001  0.00010       5  0.405225        0.8520   0.418726       0.852750
182 2020-02-25 09:37:32.672196+00:00  fashion       cnn     0.20      adam        0.0001  0.00010       5  0.360936        0.8701   0.370570       0.870717
183 2020-02-25 09:37:32.672196+00:00  fashion       cnn     0.20      adam        0.0001  0.00010       5  0.349412        0.8771   0.344659       0.879150
184 2020-02-25 09:37:32.672196+00:00  fashion       cnn     0.20      adam        0.0001  0.00010       5  0.332003        0.8834   0.325369       0.884083
185 2020-02-24 20:33:05.072014+00:00    mnist     basic     0.05      adam        0.0010  0.00001       5  0.140762        0.9591   0.267398       0.924683
186 2020-02-24 20:33:05.072014+00:00    mnist     basic     0.05      adam        0.0010  0.00001       5  0.095120        0.9708   0.122935       0.963733
187 2020-02-24 20:33:05.072014+00:00    mnist     basic     0.05      adam        0.0010  0.00001       5  0.089519        0.9716   0.085042       0.973950
188 2020-02-24 20:33:05.072014+00:00    mnist     basic     0.05      adam        0.0010  0.00001       5  0.078545        0.9750   0.064147       0.980083
189 2020-02-24 20:33:05.072014+00:00    mnist     basic     0.05      adam        0.0010  0.00001       5  0.072851        0.9786   0.052246       0.983333
190 2020-02-24 22:38:03.307470+00:00    mnist       cnn     0.15      adam        0.0010  0.00001       5  0.050881        0.9838   0.151758       0.954033
191 2020-02-24 22:38:03.307470+00:00    mnist       cnn     0.15      adam        0.0010  0.00001       5  0.034607        0.9879   0.053928       0.983150
192 2020-02-24 22:38:03.307470+00:00    mnist       cnn     0.15      adam        0.0010  0.00001       5  0.040038        0.9864   0.037317       0.988367
193 2020-02-24 22:38:03.307470+00:00    mnist       cnn     0.15      adam        0.0010  0.00001       5  0.032104        0.9887   0.027979       0.991050
194 2020-02-24 22:38:03.307470+00:00    mnist       cnn     0.15      adam        0.0010  0.00001       5  0.033091        0.9890   0.020631       0.993483
195 2020-02-24 14:49:04.977996+00:00    mnist     basic     0.20      adam        0.0100  0.00010       5  0.155461        0.9543   0.296567       0.911217
196 2020-02-24 14:49:04.977996+00:00    mnist     basic     0.20      adam        0.0100  0.00010       5  0.165834        0.9576   0.205563       0.941017
197 2020-02-24 14:49:04.977996+00:00    mnist     basic     0.20      adam        0.0100  0.00010       5  0.121371        0.9658   0.170757       0.950800
198 2020-02-24 14:49:04.977996+00:00    mnist     basic     0.20      adam        0.0100  0.00010       5  0.121891        0.9682   0.143894       0.958767
199 2020-02-24 14:49:04.977996+00:00    mnist     basic     0.20      adam        0.0100  0.00010       5  0.122385        0.9688   0.128548       0.961983
200 2020-02-24 20:42:38.773559+00:00    mnist     basic     0.15      adam        0.0001  0.00001       5  0.326190        0.9116   0.663233       0.825167
201 2020-02-24 20:42:38.773559+00:00    mnist     basic     0.15      adam        0.0001  0.00001       5  0.251912        0.9283   0.319126       0.909667
